,cities,geocode
2448,Baixa Grande do Ribeiro/PI,2201150
2449,Bananal/SP,3504909
2450,Barro/CE,2302008
2451,Baía da Traição/PB,2501401
2452,Bela Vista de Minas/MG,3106002
2453,Belém de Maria/PE,2601508
2454,Boa Vista do Tupim/BA,2903805
2455,Borborema/PB,2502706
2456,Brazópolis/MG,3108909
2457,Britânia/GO,5203807
2458,Campestre/AL,2701357
2459,Canas/SP,3509957
2460,Carandaí/MG,3113206
2461,Catunda/CE,2303659
2462,Caturaí/GO,5205208
2463,Coité do Nóia/AL,2702009
2464,Coivaras/PI,2202737
2465,Corumbá de Goiás/GO,5205802
2466,Couto de Magalhães de Minas/MG,3120102
2467,Cristalina/GO,5206206
2468,Cristalândia/TO,1706100
2469,Cuitegi/PB,2505204
2470,Córrego do Ouro/GO,5205703
2471,Edéia/GO,5207402
2472,Elói Mendes/MG,3123601
2473,Eugênio de Castro/RS,4307831
2474,Fernando Falcão/MA,2104081
2475,Figueirópolis/TO,1707652
2476,Gastão Vidigal/SP,3516804
2477,Guareí/SP,3518503
2478,Ilicínea/MG,3130507
2479,Inhapi/AL,2703304
2480,Iporá/GO,5210208
2481,Ipuã/SP,3521309
2482,Itaú de Minas/MG,3133758
2483,Jardim/MS,5005004
2484,Jijoca de Jericoacoara/CE,2307254
2485,Juripiranga/PB,2507903
2486,Lambari/MG,3137809
2487,Mallet/PR,4113908
2488,Mar de Espanha/MG,3139805
2489,Maraial/PE,2609204
2490,Maurilândia do Tocantins/TO,1712801
2491,Minaçu/GO,5213087
2492,Monte Aprazível/SP,3531407
2493,Nova Lacerda/MT,5106182
2494,Nova Viçosa/BA,2923001
2495,Novo Repartimento/PA,1505064
2496,Palmeirândia/MA,2107605
2497,Paramoti/CE,2310407
2498,Paverama/RS,4314159
2499,Perdizes/MG,3149804
2500,Piracanjuba/GO,5217104
2501,Pocinhos/PB,2512002
2502,Porangaba/SP,3540507
2503,Presidente Vargas/MA,2109304
2504,Riachuelo/SE,2805901
2505,Riachão do Bacamarte/PB,2512754
2506,Riachão/MA,2109502
2507,Santa Cruz da Esperança/SP,3546256
2508,Santa Cruz/PE,2612455
2509,Serra Alta/SC,4217550
2510,Serrolândia/BA,2930600
2511,Sobrado/PB,2515971
2512,São Francisco do Glória/MG,3161403
2513,São José do Peixe/PI,2210102
2514,São Luis do Piauí/PI,2210375
2515,São Luiz do Paraitinga/SP,3550001
2516,São Miguel de Taipu/PB,2515005
2517,Tabuleiro/MG,3167905
2518,Tapiraí/SP,3553500
2519,Theobroma/RO,1101609
2520,Tombos/MG,3169208
2521,Turilândia/MA,2112456
2522,União Paulista/SP,3555703
2523,Água Doce do Maranhão/MA,2100154
2524,Abadia dos Dourados/MG,3100104
2525,Abatiá/PR,4100103
2526,Alto Paraíso de Goiás/GO,5200605
2527,Ametista do Sul/RS,4300646
2528,Apuí/AM,1300144
2529,Araioses/MA,2100907
2530,Astolfo Dutra/MG,3104601
2531,Aurora do Tocantins/TO,1702703
2532,Avanhandava/SP,3504404
2533,Bananeiras/PB,2501500
2534,Barão de Grajaú/MA,2101509
2535,Bela Vista/MS,5002100
2536,Belágua/MA,2101731
2537,Boa Vista do Gurupi/MA,2101970
2538,Bonito/MS,5002209
2539,Cajazeirinhas/PB,2503753
2540,Campo Grande/RN,2401305
2541,Cana Verde/MG,3111903
2542,Canapi/AL,2701605
2543,Capinzal do Norte/MA,2102754
2544,Capixaba/AC,1200179
2545,Cardoso Moreira/RJ,3301157
2546,Carmo da Mata/MG,3114006
2547,Caseiros/RS,4304952
2548,Centro do Guilherme/MA,2103158
2549,Cláudio/MG,3116605
2550,Cocal de Telha/PI,2202711
2551,Coronel Freitas/SC,4204400
2552,Corumbaíba/GO,5205901
2553,Cotriguaçu/MT,5103379
2554,Coxilha/RS,4305975
2555,Curuá/PA,1502855
2556,Dionísio/MG,3121803
2557,Divinolândia/SP,3513900
2558,Doutor Ricardo/RS,4306759
2559,Estação/RS,4307559
2560,Flexeiras/AL,2702801
2561,Flórida Paulista/SP,3516002
2562,Frederico Westphalen/RS,4308508
2563,Fronteiras/PI,2204303
2564,Getulina/SP,3517000
2565,Guabiju/RS,4309258
2566,Guaraqueçaba/PR,4109500
2567,Gália/SP,3516606
2568,Imigrante/RS,4310363
2569,Ipiranga do Piauí/PI,2204808
2570,Jacareacanga/PA,1503754
2571,Joca Claudino/PB,2513653
2572,Lagoa Vermelha/RS,4311304
2573,Lajinha/MG,3137700
2574,Lavínia/SP,3526506
2575,Macau/RN,2407203
2576,Machadinho/RS,4311700
2577,Mantena/MG,3139607
2578,Mara Rosa/GO,5212808
2579,Maranhãozinho/MA,2106375
2580,Matias Cardoso/MG,3140852
2581,Meridiano/SP,3529609
2582,Natividade/RJ,3303104
2583,Nonoai/RS,4312708
2584,Pacaembu/SP,3534906
2585,Paim Filho/RS,4313607
2586,Palminópolis/GO,5215900
2587,Parazinho/RN,2408805
2588,Paraíso do Sul/RS,4314027
2589,Piranguçu/MG,3150901
2590,Planalto/RS,4314704
2591,Ponte Branca/MT,5106703
2592,Pugmil/TO,1718451
2593,Realeza/PR,4121406
2594,Redenção do Gurguéia/PI,2208700
2595,Ribas do Rio Pardo/MS,5007109
2596,Rio Novo/MG,3155405
2597,Santa Bárbara/MG,3157203
2598,Santana do Araguaia/PA,1506708
2599,Santana do Cariri/CE,2312106
2600,Santana do Matos/RN,2411403
2601,Santanópolis/BA,2928307
2602,Santo Antônio do Jardim/SP,3548104
2603,Santo Antônio dos Lopes/MA,2110302
2604,Senador Alexandre Costa/MA,2111748
2605,Senador Georgino Avelino/RN,2413201
2606,Serra Azul/SP,3551405
2607,Sertãozinho/PB,2515930
2608,Soure/PA,1507904
2609,São Bernardo/MA,2110609
2610,São Carlos/SC,4216008
2611,São Domingos do Maranhão/MA,2110708
2612,São Felipe D'Oeste/RO,1101484
2613,São José da Boa Vista/PR,4125407
2614,São João da Fronteira/PI,2209872
2615,São Luís do Quitunde/AL,2708501
2616,São Pedro dos Crentes/MA,2111573
2617,São Vicente/RN,2413003
2618,Taguaí/SP,3553005
2619,Taquarivaí/SP,3553856
2620,Teixeira/PB,2516706
2621,Teodoro Sampaio/SP,3554300
2622,Timbiras/MA,2112100
2623,Ubirajara/SP,3555505
2624,Vale de São Domingos/MT,5108352
2625,Vanini/RS,4322558
2626,Vargem Alegre/MG,3170578
2627,Viradouro/SP,3556800
2628,Água Santa/RS,4300059
2629,Águas de Santa Bárbara/SP,3500550
2630,Álvaro de Carvalho/SP,3501400
2631,Agudos do Sul/PR,4100301
2632,Alto Alegre/SP,3501103
2633,Bom Jesus/RS,4302303
2634,Brasiléia/AC,1200104
2635,Buriti Bravo/MA,2102309
2636,Cacimbinhas/AL,2701209
2637,Caldas/MG,3110301
2638,Camutanga/PE,2603603
2639,Capelinha/MG,3112307
2640,Carmópolis/SE,2801504
2641,Colorado/PR,4105904
2642,Craíbas/AL,2702355
2643,Dom Feliciano/RS,4306502
2644,Dueré/TO,1707306
2645,Fervedouro/MG,3125952
2646,Gararu/SE,2802403
2647,General Carneiro/PR,4108502
2648,Goiatins/TO,1709005
2649,Graccho Cardoso/SE,2802601
2650,Guaiçara/SP,3517208
2651,Indiana/SP,3520608
2652,Inúbia Paulista/SP,3520806
2653,Ipiguá/SP,3521150
2654,Itabirito/MG,3131901
2655,Itambacuri/MG,3132701
2656,Itapitanga/BA,2916609
2657,Itaíba/PE,2607505
2658,Itupiranga/PA,1503705
2659,Lajeado Novo/MA,2105989
2660,Major Isidoro/AL,2704401
2661,Marques de Souza/RS,4312054
2662,Medina/MG,3141405
2663,Monte Alegre de Minas/MG,3142809
2664,Morro do Chapéu do Piauí/PI,2206670
2665,Nova Aliança/SP,3532801
2666,Nova Campina/SP,3532827
2667,Nova Europa/SP,3532900
2668,Nova Porteirinha/MG,3145059
2669,Olivença/AL,2706000
2670,Paulo Ramos/MA,2108108
2671,Pedreira/SP,3537107
2672,Pindoba/AL,2707008
2673,Pontal do Paraná/PR,4119954
2674,Ponte Alta do Tocantins/TO,1717909
2675,Potiraguá/BA,2925402
2676,Poço Verde/SE,2805505
2677,Poço das Trincheiras/AL,2707206
2678,Presidente Bernardes/SP,3541208
2679,Quebrangulo/AL,2707602
2680,Recreio/MG,3154101
2681,Riacho dos Machados/MG,3154507
2682,Ribamar Fiquene/MA,2109551
2683,Santana do São Francisco/SE,2806404
2684,Santo Antônio do Leverger/MT,5107800
2685,Santo Estêvão/BA,2928802
2686,Silvanópolis/TO,1720655
2687,Simplício Mendes/PI,2210805
2688,São Bento do Tocantins/TO,1720101
2689,São Gabriel do Oeste/MS,5007695
2690,São João do Manhuaçu/MG,3162559
2691,Umburanas/BA,2932457
2692,Valparaíso/SP,3556305
2693,Xambioá/TO,1722107
2694,Água Boa/MT,5100201
2695,Acorizal/MT,5100102
2696,Alfredo Vasconcelos/MG,3101631
2697,Amambai/MS,5000609
2698,Amargosa/BA,2901007
2699,Amparo de São Francisco/SE,2800100
2700,Anguera/BA,2901502
2701,Aroeiras/PB,2501302
2702,Barbosa/SP,3505104
2703,Barra de Santana/PB,2501575
2704,Barrocas/BA,2903276
2705,Brasil Novo/PA,1501725
2706,Buriti do Tocantins/TO,1703800
2707,Butiá/RS,4302709
2708,Cafeara/PR,4103404
2709,Cajueiro/AL,2701308
2710,Campo Bonito/PR,4104055
2711,Capela do Alto Alegre/BA,2906857
2712,Cedral/MA,2103109
2713,Cidelândia/MA,2103257
2714,Congonhal/MG,3117900
2715,Dom Basílio/BA,2910107
2716,Estrela Dalva/MG,3124609
2717,Gado Bravo/PB,2506251
2718,Imbituva/PR,4110102
2719,Ingá/PB,2506806
2720,Itapicuru/BA,2916500
2721,Itaqui/RS,4310603
2722,Japaratinga/AL,2703601
2723,Japaratuba/SE,2803302
2724,Luiz Alves/SC,4210001
2725,Manoel Vitorino/BA,2920403
2726,Marcolândia/PI,2205953
2727,Marianópolis do Tocantins/TO,1712504
2728,Maturéia/PB,2509396
2729,Mirador/MA,2106706
2730,Nossa Senhora das Dores/SE,2804607
2731,Padre Paraíso/MG,3146305
2732,Paraibano/MA,2107704
2733,Passo de Camaragibe/AL,2706505
2734,Pedrinhas/SE,2805109
2735,Pires Ferreira/CE,2310951
2736,Poloni/SP,3539905
2737,Potengi/CE,2311207
2738,Praia Grande/SC,4213807
2739,Presidente Dutra/BA,2925600
2740,Presidente Tancredo Neves/BA,2925758
2741,Puxinanã/PB,2512408
2742,Rio do Oeste/SC,4214607
2743,Santa Rita de Jacutinga/MG,3159308
2744,Soledade/PB,2516102
2745,São Benedito do Sul/PE,2612901
2746,São Francisco do Pará/PA,1507409
2747,São José dos Ramos/PB,2514453
2748,São João da Mata/MG,3162302
2749,São Valentim do Sul/RS,4319711
2750,Tacima/PB,2516409
2751,Vila Flores/RS,4323309
2752,Vila Nova dos Martírios/MA,2112852
2753,Abelardo Luz/SC,4200101
2754,Antônio Martins/RN,2400901
2755,Aragarças/GO,5201702
2756,Barra de Guabiraba/PE,2601300
2757,Bodocó/PE,2602001
2758,Cajuri/MG,3110202
2759,Campo Alegre de Goiás/GO,5204805
2760,Canhotinho/PE,2603702
2761,Capitão/RS,4304697
2762,Cascalho Rico/MG,3115003
2763,Catiguá/SP,3511201
2764,Caxambu/MG,3115508
2765,Centenário do Sul/PR,4105102
2766,Colinas do Sul/GO,5205521
2767,Condor/RS,4305702
2768,Cuité de Mamanguape/PB,2505238
2769,Dom Expedito Lopes/PI,2203404
2770,Duas Estradas/PB,2505808
2771,Esperança do Sul/RS,4307450
2772,Floresta do Araguaia/PA,1503044
2773,Fontoura Xavier/RS,4308300
2774,Fortuna/MA,2104206
2775,Gonçalves Dias/MA,2104404
2776,Governador Archer/MA,2104503
2777,Humaitá/RS,4309704
2778,Ibirubá/RS,4310009
2779,Igaci/AL,2703106
2780,Irará/BA,2914505
2781,Itaú/RN,2404903
2782,Juarez Távora/PB,2507606
2783,Jucurutu/RN,2406106
2784,Lagoa de Dentro/PB,2508208
2785,Laje do Muriaé/RJ,3302304
2786,Malta/PB,2508802
2787,Maravilha/AL,2704609
2788,Maravilha/SC,4210506
2789,Natuba/PB,2509909
2790,Nova Bassano/RS,4312906
2791,Padre Bernardo/GO,5215603
2792,Palhano/CE,2310001
2793,Palmeiras de Goiás/GO,5215702
2794,Palmácia/CE,2310100
2795,Pedro Afonso/TO,1716505
2796,Porangatu/GO,5218003
2797,Portão/RS,4314803
2798,Praia Norte/TO,1718303
2799,Progresso/RS,4315156
2800,Sacramento/MG,3156908
2801,Saloá/PE,2612307
2802,Santa Teresinha/PB,2513802
2803,Santo Antônio de Goiás/GO,5219738
2804,Santo Antônio do Aventureiro/MG,3160009
2805,Silveiras/SP,3552007
2806,São Borja/RS,4318002
2807,São Domingos/SE,2806800
2808,Tapurah/MT,5108006
2809,Tuneiras do Oeste/PR,4127908
2810,Vera Mendes/PI,2211506
2811,Almino Afonso/RN,2400604
2812,Alto Longá/PI,2200301
2813,Alumínio/SP,3501152
2814,Bacuri/MA,2101301
2815,Belém/PB,2501906
2816,Cacaulândia/RO,1100601
2817,Cairu/BA,2905404
2818,Caiçara do Norte/RN,2401859
2819,Campanha/MG,3110905
2820,Campestre/MG,3111002
2821,Congonhas/MG,3118007
2822,Coronel Vivida/PR,4106506
2823,Cuité/PB,2505105
2824,Emilianópolis/SP,3515129
2825,Encruzilhada/BA,2910404
2826,Entre Rios/BA,2910503
2827,Fernando Prestes/SP,3515608
2828,Figueira/PR,4107751
2829,General Salgado/SP,3516903
2830,Godofredo Viana/MA,2104305
2831,Governador Dix-Sept Rosado/RN,2404309
2832,Guapiara/SP,3517604
2833,Guapé/MG,3128105
2834,Herculândia/SP,3519006
2835,Itatuba/PB,2507200
2836,Jacinto Machado/SC,4208708
2837,Jardim do Seridó/RN,2405702
2838,Lafaiete Coutinho/BA,2918704
2839,Lagoa Nova/RN,2406502
2840,Laranjal/MG,3138005
2841,Luís Antônio/SP,3527603
2842,Mogeiro/PB,2509404
2843,Mojuí dos Campos/PA,1504752
2844,Montauri/RS,4312351
2845,Nossa Senhora do Livramento/MT,5106109
2846,Nova Mamoré/RO,1100338
2847,Nova Ponte/MG,3145000
2848,Presidente Médici/RO,1100254
2849,Quixabeira/BA,2925931
2850,Restinga Sêca/RS,4315503
2851,Riachinho/MG,3154457
2852,Rio Pomba/MG,3155801
2853,Rodelas/BA,2927101
2854,Rodolfo Fernandes/RN,2411007
2855,Rodrigues Alves/AC,1200427
2856,Santa Tereza do Oeste/PR,4124020
2857,Santo Expedito/SP,3548302
2858,Sapucaia/PA,1507755
2859,Senhor do Bonfim/BA,2930105
2860,Serra Caiada/RN,2410306
2861,Serrita/PE,2614006
2862,São Miguel do Guaporé/RO,1100320
2863,São Raimundo das Mangabeiras/MA,2111607
2864,Tabapuã/SP,3552601
2865,Terezinha/PE,2615102
2866,Tijucas do Sul/PR,4127601
2867,Trairão/PA,1508050
2868,Umarizal/RN,2414506
2869,Vertente do Lério/PE,2616183
2870,Vicentina/MS,5008404
2871,Wenceslau Braz/PR,4128500
2872,Altinópolis/SP,3501004
2873,Arapoema/TO,1702307
2874,Areial/PB,2501203
2875,Barra do Ribeiro/RS,4301909
2876,Bom Jardim de Goiás/GO,5203401
2877,Boquira/BA,2904100
2878,Brotas/SP,3507902
2879,Campestre do Maranhão/MA,2102556
2880,Candeias/MG,3112000
2881,Carmo do Paranaíba/MG,3114303
2882,Casa Branca/SP,3510807
2883,Caseara/TO,1703909
2884,Caçu/GO,5204300
2885,Central do Maranhão/MA,2103125
2886,Chiador/MG,3116209
2887,Cristina/MG,3120508
2888,Cruzília/MG,3120805
2889,Doverlândia/GO,5207253
2890,Elisiário/SP,3514924
2891,Engenheiro Caldas/MG,3123700
2892,Estrela do Sul/MG,3124807
2893,Formosa da Serra Negra/MA,2104099
2894,Governador Eugênio Barros/MA,2104602
2895,Itaguatins/TO,1710706
2896,Itapuranga/GO,5211206
2897,Ivolândia/GO,5211602
2898,Jacutinga/MG,3134905
2899,Jundiá/AL,2703908
2900,Ladainha/MG,3137007
2901,Lagoa do Piauí/PI,2205581
2902,Martins/RN,2407401
2903,Matias Olímpio/PI,2206100
2904,Mondaí/SC,4211009
2905,Morro Grande/SC,4211256
2906,Morro do Chapéu/BA,2921708
2907,Nobres/MT,5105903
2908,Nova Olinda/PB,2510204
2909,Paraguaçu/MG,3147204
2910,Paranatama/PE,2610301
2911,Paraná/RN,2408607
2912,Pedra Azul/MG,3148707
2913,Picuí/PB,2511400
2914,Piracema/MG,3150604
2915,Piranga/MG,3150802
2916,Potirendaba/SP,3540804
2917,Quirinópolis/GO,5218508
2918,Quixaba/PB,2512606
2919,Rebouças/PR,4121505
2920,Ribeiro Gonçalves/PI,2208908
2921,Ribeirão Grande/SP,3543253
2922,Ribeirão dos Índios/SP,3543238
2923,Rodeiro/MG,3156304
2924,Ruy Barbosa/BA,2927200
2925,Salto da Divisa/MG,3157104
2926,Santo Antônio da Platina/PR,4124103
2927,Serraria/PB,2515906
2928,Severínia/SP,3551900
2929,Socorro do Piauí/PI,2210904
2930,Solânea/PB,2516003
2931,São Félix do Araguaia/MT,5107859
2932,São Joaquim de Bicas/MG,3162922
2933,São Miguel do Iguaçu/PR,4125704
2934,Tacuru/MS,5007950
2935,Tambaú/SP,3553302
2936,Tenente Laurentino Cruz/RN,2414159
2937,Tremembé/SP,3554805
2938,Varjão de Minas/MG,3170750
2939,Vera Cruz/RS,4322707
2940,Vista Serrana/PB,2505501
2941,Várzea da Palma/MG,3170800
2942,Alto Paraguai/MT,5100508
2943,Alto Parnaíba/MA,2100501
2944,Anagé/BA,2901205
2945,Anchieta/SC,4200804
2946,Andradas/MG,3102605
2947,Andrelândia/MG,3102803
2948,Angicos/RN,2400802
2949,Aragominas/TO,1701309
2950,Araçás/BA,2902054
2951,Bacurituba/MA,2101350
2952,Bernardo do Mearim/MA,2101939
2953,Bocaiúva/MG,3107307
2954,Cambuci/RJ,3300902
2955,Campo Verde/MT,5102678
2956,Casinhas/PE,2604155
2957,Cerquilho/SP,3511508
2958,Chapadão do Céu/GO,5205471
2959,Cidade Gaúcha/PR,4105607
2960,Conceição da Feira/BA,2908200
2961,Conceição/PB,2504405
2962,Cordilheira Alta/SC,4204350
2963,Curral de Cima/PB,2505279
2964,Delfim Moreira/MG,3121100
2965,Entre Rios/SC,4205175
2966,Esperantina/TO,1707405
2967,Feira Nova do Maranhão/MA,2104073
2968,Guaimbê/SP,3517307
2969,Guajará/AM,1301654
2970,Guaraci/SP,3517901
2971,Inhapim/MG,3130903
2972,Itaberá/SP,3521705
2973,Itaipulândia/PR,4110953
2974,Itápolis/SP,3522703
2975,Jacaraú/PB,2507309
2976,Joviânia/GO,5212105
2977,Juscimeira/MT,5105200
2978,Kaloré/PR,4113106
2979,Mamborê/PR,4114005
2980,Miradouro/MG,3142106
2981,Monte Sião/MG,3143401
2982,Monteirópolis/AL,2705408
2983,Mucuri/BA,2922003
2984,Mundo Novo/BA,2922102
2985,Muritiba/BA,2922300
2986,Olho d'Água/PB,2510402
2987,Oliveira de Fátima/TO,1715507
2988,Oliveira/MG,3145604
2989,Pacujá/CE,2309904
2990,Passa Quatro/MG,3147600
2991,Pau D'Arco do Piauí/PI,2207793
2992,Piranguinho/MG,3151008
2993,Piraúba/MG,3151305
2994,Presidente Kennedy/TO,1718402
2995,Queimadas/BA,2925808
2996,Roseira/SP,3544301
2997,Rurópolis/PA,1506195
2998,Salgado de São Félix/PB,2513109
2999,Santa Filomena do Maranhão/MA,2109759
3000,Severiano Melo/RN,2413607
3001,Sigefredo Pacheco/PI,2210656
3002,Sobradinho/BA,2930774
3003,São Desidério/BA,2928901
3004,São José da Tapera/AL,2708402
3005,São João do Pau d'Alho/SP,3549300
3006,São Simão/GO,5220405
3007,Teofilândia/BA,2931509
3008,Tibau do Sul/RN,2414209
3009,Urupês/SP,3556008
3010,Vargem/SC,4219150
3011,Vereda/BA,2933257
3012,Visconde do Rio Branco/MG,3172004
3013,Várzea da Roça/BA,2933059
3014,Abaré/BA,2900207
3015,Amparo/PB,2500734
3016,Andirá/PR,4101101
3017,Arara/PB,2500908
3018,Araçuaí/MG,3103405
3019,Banzaê/BA,2902658
3020,Barão de Cotegipe/RS,4301701
3021,Bela Vista do Piauí/PI,2201556
3022,Belém do São Francisco/PE,2601607
3023,Brochier/RS,4302659
3024,Buri/SP,3508009
3025,Cabaceiras do Paraguaçu/BA,2904852
3026,Cachoeira de Minas/MG,3109709
3027,Caibaté/RS,4303301
3028,Camapuã/MS,5002605
3029,Camargo/RS,4303558
3030,Cambará/PR,4103602
3031,Campina do Monte Alegre/SP,3509452
3032,Campo Grande do Piauí/PI,2202133
3033,Careaçu/MG,3113602
3034,Carneiros/AL,2701803
3035,Casca/RS,4304903
3036,Chácara/MG,3115904
3037,Conceição do Almeida/BA,2908309
3038,Conceição do Rio Verde/MG,3117702
3039,Crissiumal/RS,4306007
3040,Cristópolis/BA,2909703
3041,Córrego do Bom Jesus/MG,3119906
3042,Diamantina/MG,3121605
3043,Erebango/RS,4306973
3044,Gramado/RS,4309100
3045,Graça Aranha/MA,2104701
3046,Guarani d'Oeste/SP,3518008
3047,Hulha Negra/RS,4309654
3048,Iaçu/BA,2911907
3049,Ibitiara/BA,2913002
3050,Igrapiúna/BA,2913457
3051,Inhambupe/BA,2913705
3052,Ipecaetá/BA,2913804
3053,Irati/PR,4110706
3054,Jaguariaíva/PR,4112009
3055,Jenipapo dos Vieiras/MA,2105476
3056,Lago Verde/MA,2105906
3057,Lagoa Grande/PE,2608750
3058,Landri Sales/PI,2205607
3059,Lavras do Sul/RS,4311502
3060,Luzerna/SC,4210035
3061,Magda/SP,3528304
3062,Malacacheta/MG,3139201
3063,Mangueirinha/PR,4114401
3064,Maximiliano de Almeida/RS,4312203
3065,Mendonça/SP,3529500
3066,Miguel Calmon/BA,2921203
3067,Mirangaba/BA,2921401
3068,Miraí/MG,3142205
3069,Murutinga do Sul/SP,3532108
3070,Nina Rodrigues/MA,2107209
3071,Nova Ibiá/BA,2922755
3072,Nova Olímpia/MT,5106232
3073,Nova Ubiratã/MT,5106240
3074,Nova Xavantina/MT,5106257
3075,Nuporanga/SP,3533601
3076,Orizânia/MG,3145877
3077,Ouroeste/SP,3534757
3078,Palestina do Pará/PA,1505494
3079,Panorama/SP,3535408
3080,Paranhos/MS,5006358
3081,Paraopeba/MG,3147402
3082,Paula Freitas/PR,4118600
3083,Pedra do Indaiá/MG,3148905
3084,Piatã/BA,2924306
3085,Pirangi/SP,3539004
3086,Pitangui/MG,3151404
3087,Piên/PR,4119103
3088,Planalto/SP,3539608
3089,Ponto Novo/BA,2925253
3090,Porto de Pedras/AL,2707404
3091,Poção de Pedras/MA,2108900
3092,Presidente Jânio Quadros/BA,2925709
3093,Primeira Cruz/MA,2109403
3094,Ronda Alta/RS,4316105
3095,Rondolândia/MT,5107578
3096,Santa Luzia D'Oeste/RO,1100296
3097,Santa Rita do Trivelato/MT,5107768
3098,Santo Amaro do Maranhão/MA,2110278
3099,Santo Antônio do Amparo/MG,3159902
3100,Saúde/BA,2929800
3101,Sento Sé/BA,2930204
3102,São Bento do Sapucaí/SP,3548609
3103,São Domingos do Prata/MG,3161007
3104,São Jerônimo/RS,4318408
3105,São José do Herval/RS,4318465
3106,São José dos Basílios/MA,2111250
3107,São João da Canabrava/PI,2209856
3108,São João do Manteninha/MG,3162575
3109,São João/PR,4124806
3110,São Vendelino/RS,4319752
3111,São Vicente do Seridó/PB,2515401
3112,Tanque d'Arca/AL,2709004
3113,Vila Rica/MT,5108600
3114,Altair/SP,3500907
3115,Alto Araguaia/MT,5100300
3116,Anhumas/SP,3502408
3117,Aparecida do Rio Doce/GO,5201454
3118,Araguaçu/TO,1702000
3119,Babaçulândia/TO,1703008
3120,Boa Vista/PB,2502151
3121,Boracéia/SP,3507308
3122,Cacimba de Dentro/PB,2503506
3123,Calçado/PE,2603306
3124,Campina Verde/MG,3111101
3125,Carolina/MA,2102804
3126,Catas Altas/MG,3115359
3127,Caturité/PB,2504355
3128,Dirceu Arcoverde/PI,2203354
3129,Dois Riachos/AL,2702504
3130,Dourado/SP,3514304
3131,Eugenópolis/MG,3124906
3132,Feira Grande/AL,2702603
3133,Feira Nova/SE,2802205
3134,Fátima do Sul/MS,5003801
3135,General Maynard/SE,2802502
3136,Glória de Dourados/MS,5004007
3137,Guanhães/MG,3128006
3138,Guarará/MG,3128501
3139,Igaratinga/MG,3130200
3140,Inconfidentes/MG,3130606
3141,Itaipava do Grajaú/MA,2105351
3142,Itaipé/MG,3132305
3143,Itaoca/SP,3522158
3144,Jacuípe/AL,2703502
3145,Jequitibá/MG,3135704
3146,Lagoa Grande do Maranhão/MA,2105963
3147,Lagoa do Sítio/PI,2205599
3148,Laranjeiras do Sul/PR,4113304
3149,Lastro/PB,2508406
3150,Logradouro/PB,2508554
3151,Mar Vermelho/AL,2704906
3152,Missal/PR,4116059
3153,Monte Alegre de Sergipe/SE,2804201
3154,Monte Santo/BA,2921500
3155,Monteiro Lobato/SP,3531704
3156,Nossa Senhora Aparecida/SE,2804458
3157,Passagem/PB,2510709
3158,Piranhas/AL,2707107
3159,Pratápolis/MG,3152907
3160,Rio Claro/RJ,3304409
3161,Roteiro/AL,2707800
3162,Sagres/SP,3544707
3163,Salgadinho/PE,2612109
3164,Santa Fé do Araguaia/TO,1718865
3165,Sertanópolis/PR,4126504
3166,São Domingos do Azeitão/MA,2110658
3167,São Francisco de Paula/MG,3161205
3168,São Francisco/SE,2806909
3169,São Gonçalo do Sapucaí/MG,3162005
3170,São José de Caiana/PB,2514305
3171,São Sebastião do Rio Preto/MG,3164803
3172,São Valério/TO,1720499
3173,Treviso/SC,4218350
3174,Valentim Gentil/SP,3556107
3175,Várzea/RN,2414704
3176,Alto Garças/MT,5100409
3177,Atalanta/SC,4201802
3178,Barroso/MG,3105905
3179,Cachoeira Dourada/MG,3109808
3180,Catolé do Rocha/PB,2504306
3181,Deodápolis/MS,5003454
3182,Descalvado/SP,3513702
3183,Douradina/MS,5003504
3184,Galinhos/RN,2404101
3185,Guaporé/RS,4309407
3186,Guarantã do Norte/MT,5104104
3187,Igarapé Grande/MA,2105203
3188,Ipuaçu/SC,4207684
3189,Lago do Junco/MA,2105807
3190,Maria da Fé/MG,3139904
3191,Mateus Leme/MG,3140704
3192,Matões do Norte/MA,2106631
3193,Monções/SP,3531001
3194,Nova Colinas/MA,2107258
3195,Palmeirina/PE,2610103
3196,Pedro Avelino/RN,2409704
3197,Riachinho/TO,1718550
3198,Siriri/SE,2807204
3199,São João do Soter/MA,2111078
3200,São Raimundo do Doca Bezerra/MA,2111631
3201,Agronômica/SC,4200309
3202,Alecrim/RS,4300307
3203,Alvarenga/MG,3102209
3204,Angico/TO,1701051
3205,Avelino Lopes/PI,2201101
3206,Belém do Brejo do Cruz/PB,2502003
3207,Brejo Grande do Araguaia/PA,1501758
3208,Brejo Grande/SE,2800704
3209,Brejo de Areia/MA,2102150
3210,Cachoeirinha/TO,1703826
3211,Caiçara do Rio do Vento/RN,2401909
3212,Caldas Brandão/PB,2503803
3213,Campos Novos/SC,4203600
3214,Cardeal da Silva/BA,2907004
3215,Caém/BA,2905107
3216,Cesário Lange/SP,3511607
3217,Comendador Levy Gasparian/RJ,3300951
3218,Cruzeiro do Iguaçu/PR,4106571
3219,Delfinópolis/MG,3121209
3220,Dom Inocêncio/PI,2203453
3221,Espírito Santo/RN,2403509
3222,Florânia/RN,2403806
3223,Frutuoso Gomes/RN,2404002
3224,Indiara/GO,5209952
3225,Itabi/SE,2803104
3226,Itamarati de Minas/MG,3132602
3227,Itaporã/MS,5004502
3228,Itiúba/BA,2917003
