,covid_cases_geocode
4137,4319125
4138,4322855
4139,4323754
4140,2933455
4141,2200053
4142,3102902
4143,3103009
4144,5001003
4145,3105707
4146,2502052
4147,4202503
4148,3507209
4149,2202083
4150,5102694
4151,4104451
4152,2906907
4153,2504074
4154,3114105
4155,5205455
4156,1100924
4157,5003108
4158,4204558
4159,3514700
4160,2910909
4161,3130408
4162,5210158
4163,2921054
4164,4210902
4165,4312377
4166,3156007
4167,5107743
4168,3157658
4169,4317806
4170,2614402
4171,2210938
4172,4318481
4173,2930766
4174,3553658
4175,4321477
4176,3555307
4177,2700102
4178,3103801
4179,4201604
4180,2904050
4181,3109303
4182,3509106
4183,5204854
4184,3114709
4185,4305405
4186,5206800
4187,2505600
4188,4205209
4189,2911105
4190,5208905
4191,3518859
4192,2912301
4193,2912509
4194,5210307
4195,3131802
4196,4310702
4197,5104609
4198,5211701
4199,3136108
4200,3525607
4201,2918506
4202,5213707
4203,3532306
4204,3145109
4205,4212239
4206,1505650
4207,2512200
4208,4315172
4209,2924058
4210,4215356
4211,2513851
4212,3549003
4213,5107305
4214,5220058
4215,2209906
4216,4217154
4217,4319406
4218,3170057
4219,5200175
4220,3100906
4221,5200159
4222,3102308
4223,4101309
4224,4301800
4225,2903706
4226,4202438
4227,2502300
4228,2904001
4229,2502904
4230,2904506
4231,3109402
4232,3110103
4233,4303608
4234,3113008
4235,2907103
4236,2907707
4237,4305801
4238,5206404
4239,4106852
4240,5103502
4241,4107405
4242,3128402
4243,5209804
4244,4309803
4245,2914307
4246,4310553
4247,3135076
4248,4112306
4249,3136504
4250,3136306
4251,3525805
4252,2205540
4253,3140555
4254,3531209
4255,3143203
4256,4312757
4257,3136603
4258,4313656
4259,3149200
4260,4119400
4261,2925006
4262,4314787
4263,4120150
4264,3541802
4265,3542107
4266,3542305
4267,3543204
4268,3154903
4269,3156452
4270,4123105
4271,5107248
4272,4123600
4273,3157708
4274,3167301
4275,2929255
4276,2931053
4277,4321006
4278,4321105
4279,2931608
4280,4127502
4281,2931806
4282,2932408
4283,3506201
4284,3107703
4285,4103156
4286,2201945
4287,4103503
4288,3111408
4289,4304713
4290,1100064
4291,3117207
4292,3117876
4293,3119708
4294,3512704
4295,1100072
4296,4205191
4297,2203800
4298,3130309
4299,3131604
4300,2917334
4301,4310900
4302,4311007
4303,4311601
4304,3527702
4305,3138906
4306,2920205
4307,3143153
4308,2921807
4309,2922250
4310,2922706
4311,3145356
4312,3533700
4313,4314076
4314,2513208
4315,3157500
4316,3164100
4317,3164308
4318,1101559
4319,5008008
4320,3170438
4321,3105103
4322,2902807
4323,3507704
4324,4202875
4325,2202554
4326,3118809
4327,2402808
4328,3122603
4329,2605301
4330,3128253
4331,3129004
4332,4110904
4333,3134400
4334,2205276
4335,3529104
4336,4115408
4337,3530409
4338,5108857
4339,3149952
4340,3152170
4341,4120853
4342,2925907
4343,4124400
4344,4318101
4345,3161809
4346,3169703
4347,4128559
4348,4128658
4349,3100302
4350,2901353
4351,2901403
4352,2901809
4353,2902609
4354,2903235
4355,4202131
4356,2903508
4357,2904209
4358,2904407
4359,2904308
4360,2904803
4361,2905305
4362,5102603
4363,2906105
4364,3112208
4365,2907400
4366,2907558
4367,4305116
4368,2908804
4369,2909000
4370,2909109
4371,2909406
4372,2910206
4373,2910305
4374,5207501
4375,2910776
4376,5103700
4377,3126208
4378,2911253
4379,2911303
4380,2911659
4381,2911857
4382,2912004
4383,2912202
4384,2912608
4385,2913101
4386,2913309
4387,2913408
4388,2914109
4389,2914208
4390,2914406
4391,2915304
4392,2915403
4393,2915809
4394,2916906
4395,2918100
4396,2918456
4397,4112900
4398,2918753
4399,2919009
4400,2919306
4401,2919603
4402,2919900
4403,2407302
4404,5213053
4405,2922805
4406,2922854
4407,2923035
4408,2924900
4409,4122008
4410,2926707
4411,4215687
4412,2928208
4413,5219712
4414,3551306
4415,2930006
4416,2929057
4417,2929404
4418,2930758
4419,5107941
4420,2931301
4421,2931400
4422,2933109
4423,2933406
4424,2900504
4425,5000856
4426,3503158
4427,4202537
4428,4202859
4429,3508306
4430,5002803
4431,4306452
4432,5004304
4433,5209937
4434,5104559
4435,3138658
4436,3141306
4437,3141603
4438,5213905
4439,4118451
4440,2207777
4441,2208601
4442,4215208
4443,4316303
4444,3544608
4445,4316428
4446,3157005
4447,4123501
4448,5219357
4449,2209450
4450,3160603
4451,3166204
4452,3168002
4453,3502002
4454,4201257
4455,3105509
4456,5101902
4457,4103479
4458,1100908
4459,5103056
4460,3120839
4461,3120870
4462,4104402
4463,3117836
4464,3513850
4465,2203859
4466,3127305
4467,5103858
4468,3128600
4469,3130705
4470,3131000
4471,3520905
4472,4207650
4473,5211008
4474,3135357
4475,3138674
4476,3140530
4477,2206605
4478,2407906
4479,5215207
4480,2207306
4481,3150505
4482,4315107
4483,3152600
4484,4121604
4485,3154200
4486,3155603
4487,3165503
4488,4126355
4489,2516151
4490,3162203
4491,3168804
4492,4128005
4493,3170529
4494,5222054
4495,4100202
4496,2200103
4497,3102407
4498,3502606
4499,3503000
4500,4102208
4501,3119203
4502,4305934
4503,3513207
4504,3119955
4505,4306551
4506,3123106
4507,3123403
4508,3131109
4509,3522000
4510,3133204
4511,3133907
4512,4311155
4513,4311981
4514,4115457
4515,4115754
4516,5006259
4517,4313425
4518,2207405
4519,3147709
4520,3536406
4521,4118709
4522,3150307
4523,4314498
4524,3153400
4525,3542800
4526,3157252
4527,3546504
4528,3163805
4529,4319307
4530,4125753
4531,3555356
4532,3104502
4533,3512100
4534,3120607
4535,5103809
4536,4309506
4537,3139706
4538,4312500
4539,5106802
4540,4123006
4541,3165701
4542,5107883
4543,3125507
4544,2514552
4545,3508801
4546,4106555
4547,4107504
4548,5103908
4549,3517109
4550,2206753
4551,5214804
4552,3145851
4553,4314456
4554,4316956
4555,3167608
4556,3161700
4557,4125456
4558,4127007
4559,2516805
4560,5002902
4561,4106803
4562,3126802
4563,2506202
4564,3519808
4565,3135050
4566,3138708
4567,3150158
4568,2209500
4569,3160959
4570,4127965
4571,2200277
4572,2201051
4573,5203906
4574,4305009
4575,4305124
4576,3115201
4577,4306072
4578,3129657
4579,3130002
4580,4113759
4581,2206696
4582,5214408
4583,5106208
4584,5215306
4585,5215405
4586,4315149
4587,3157302
4588,5219902
4589,2411908
4590,5220157
4591,2414456
4592,4100707
4593,4100509
4594,5101605
4595,2503902
4596,4304655
4597,4305959
4598,5207352
4599,3515194
4600,3515301
4601,5209903
4602,4207205
4603,4110300
4604,5004403
4605,4207759
4606,4310504
4607,4310538
4608,5212006
4609,2205458
4610,5105176
4611,4311254
4612,4113429
4613,3138625
4614,3527801
4615,2206050
4616,5214838
4617,4313086
4618,4313359
4619,2409605
4620,4213351
4621,4213302
4622,4315354
4623,3156502
4624,4217758
4625,2513943
4626,4126009
4627,5221551
4628,3556602
4629,2517407
4630,5200803
4631,4300661
4632,5100805
4633,3104700
4634,4103206
4635,4305207
4636,4107157
4637,4308003
4638,4108205
4639,4308433
4640,2304806
4641,5209408
4642,4206603
4643,3129707
4644,3134707
4645,3135902
4646,5005152
4647,2205557
4648,3137908
4649,4209706
4650,4210308
4651,5213772
4652,5214051
4653,5106000
4654,5214879
4655,3145372
4656,4314134
4657,3158102
4658,5219605
4659,3163607
4660,3555208
4661,5222203
4662,3171600
4663,3100401
4664,3100807
4665,2500577
4666,5200852
4667,5001508
4668,3109451
4669,4105201
4670,4306429
4671,3123908
4672,3127073
4673,3519253
4674,3136579
4675,3136520
4676,3136801
4677,4311627
4678,2609154
4679,4311759
4680,5106216
4681,3146255
4682,3146701
4683,4313805
4684,5216007
4685,5216452
4686,3152709
4687,4120606
4688,4119004
4689,4214508
4690,5007505
4691,3166709
4692,3162252
4693,3162401
4694,2210979
4695,4300570
4696,4301958
4697,3505351
4698,4202602
4699,5102850
4700,4304309
4701,4107546
4702,2204352
4703,5104500
4704,4310439
4705,2405900
4706,3525854
4707,4311429
4708,4210209
4709,3528809
4710,3530003
4711,3530904
4712,3531605
4713,3144904
4714,5215504
4715,3146552
4716,2207355
4717,5216809
4718,5217708
4719,5218052
4720,5106851
4721,3543600
4722,4214409
4723,2209377
4724,5107776
4725,2413557
4726,2209757
4727,4322376
4728,2211704
4729,3533809
4730,5100607
4731,4102109
4732,3105202
4733,3107505
4734,3108008
4735,4303400
4736,3115706
4737,3118106
4738,3121407
4739,3123007
4740,4306924
4741,4107538
4742,3125002
4743,3127370
4744,4108957
4745,3133402
4746,4111555
4747,3139300
4748,3144409
4749,5106158
4750,2206902
4751,4120358
4752,3153301
4753,4121109
4754,5007307
4755,4315909
4756,3156601
4757,3545100
4758,3545704
4759,2513505
4760,3158904
4761,3165560
4762,4126306
4763,3160801
4764,4216800
4765,3552908
4766,5221304
4767,5221908
4768,3108552
4769,4302907
4770,3118908
4771,3120201
4772,3122702
4773,4110607
4774,4111704
4775,3142601
4776,4117255
4777,3156809
4778,3162807
4779,3556958
4780,5202502
4781,3106507
4782,4103305
4783,5203939
4784,3109501
4785,3116407
4786,2202851
4787,5208301
4788,3132503
4789,5212956
4790,5106174
4791,3150539
4792,3541901
4793,5219001
4794,4318614
4795,3171808
4796,2201176
4797,4103370
4798,3110806
4799,3114550
4800,4305447
4801,4305871
4802,3120706
4803,5003751
4804,3515806
4805,3522653
4806,4209201
4807,2407252
4808,4117453
4809,3537008
4810,4314209
4811,3149705
4812,4314423
4813,3539707
4814,2512036
4815,4118907
4816,4315321
4817,5219100
4818,5219209
4819,5007554
4820,2210623
4821,4320552
4822,4216057
4823,3162450
4824,3503505
4825,3104809
4826,3108701
4827,3511904
4828,5103106
4829,4108106
4830,4111605
4831,2406007
4832,3136900
4833,2206308
4834,3532207
4835,4120101
4836,4214706
4837,3543501
4838,3159506
4839,3166006
4840,3552551
4841,5001243
4842,3104403
4843,3115102
4844,3126604
4845,5211305
4846,3135605
4847,3528700
4848,4115853
4849,5106273
4850,4117800
4851,4121802
4852,5107198
4853,4122701
4854,4317707
4855,4300455
4856,5101001
4857,3109600
4858,4305439
4859,3119807
4860,3121001
4861,3125705
4862,4107801
4863,3126307
4864,4110508
4865,5210562
4866,3134103
4867,3143450
4868,5213855
4869,3143708
4870,3144201
4871,5106281
4872,3145505
4873,3146404
4874,3146503
4875,4314308
4876,3154150
4877,5107156
4878,3156403
4879,5107750
4880,4123808
4881,3158201
4882,3160504
4883,4215901
4884,4125308
4885,3163409
4886,4319158
4887,3168309
4888,3168903
4889,3171907
4890,3172103
4891,3101201
4892,3101300
4893,3102852
4894,3103108
4895,3103306
4896,3103702
4897,3103207
4898,3103900
4899,3104304
4900,3104452
4901,3105004
4902,3105301
4903,3106655
4904,3106606
4905,3106804
4906,3107604
4907,3108255
4908,3108503
4909,4203154
4910,3110400
4911,3111309
4912,3111705
4913,3112059
4914,3112653
4915,3112901
4916,3113800
4917,3114808
4918,3114907
4919,3115474
4920,3116159
4921,3116100
4922,4305371
4923,3116506
4924,3116803
4925,3116902
4926,3117108
4927,3117405
4928,3117603
4929,3118205
4930,3118502
4931,3119005
4932,3119500
4933,3120409
4934,3120300
4935,3121506
4936,3122207
4937,3122454
4938,3122801
4939,3122900
4940,3123304
4941,3125200
4942,3125606
4943,3125408
4944,3125804
4945,3126406
4946,3126752
4947,3127057
4948,3127206
4949,3127339
4950,3127354
4951,3127404
4952,3127909
4953,3128204
4954,3128808
4955,3129103
4956,3129400
4957,3129905
4958,3130655
4959,4207577
4960,3132008
4961,3132800
4962,3134509
4963,2205151
4964,3134806
4965,3135456
4966,3135506
4967,3136553
4968,3136959
4969,3137536
4970,3138302
4971,3138351
4972,3138500
4973,3138682
4974,3140100
4975,3140407
4976,4312104
4977,3141009
4978,3141207
4979,3141504
4980,3529658
4981,3141900
4982,2609303
4983,3142254
4984,3142502
4985,3143005
4986,3143500
4987,3144375
4988,3145703
4989,3145802
4990,3146206
4991,4211892
4992,3146602
4993,3146750
4994,3147501
4995,3147956
4996,3148301
4997,3148400
4998,3148509
4999,3148756
5000,3148806
5001,3149101
5002,3149150
5003,3149408
5004,3149507
5005,3149606
5006,3148608
5007,3150109
5008,3150208
5009,3152131
5010,3153103
5011,3153608
5012,3153707
5013,3153806
5014,4315453
5015,3154408
5016,4122172
5017,3155009
5018,3155900
5019,3155108
5020,3156106
5021,3156205
5022,4122503
5023,3157278
5024,3157377
5025,3157401
5026,4316972
5027,3159209
5028,3159407
5029,3159357
5030,3158706
5031,3158805
5032,3159001
5033,3159100
5034,3160108
5035,3160207
5036,3165404
5037,3166303
5038,3166402
5039,3166501
5040,3165552
5041,3167806
5042,3161304
5043,3163102
5044,3163201
5045,3163508
5046,2209955
5047,3162658
5048,3163904
5049,3164001
5050,3164407
5051,3164902
5052,3165206
5053,3168200
5054,3168408
5055,4321352
5056,3169059
5057,4321709
5058,3169505
5059,4322301
5060,3169802
5061,3170305
5062,4322350
5063,3170602
5064,3171071
5065,3171154
5066,3171105
5067,3171709
5068,3100609
5069,2200806
5070,3527504
5071,4120309
5072,2410504
5073,4125209
5074,2400406
5075,5200555
5076,4204152
5077,5003157
5078,5206305
5079,4306353
5080,5207600
5081,2205532
5082,4116950
5083,5215801
5084,2209609
5085,4319364
5086,4126900
5087,4101655
5088,4103800
5089,5204953
5090,4111100
5091,4310751
5092,4116307
5093,4117271
5094,3534500
5095,4117404
5096,2207553
5097,4214151
5098,2410801
5099,3545506
5100,2209153
5101,4317954
5102,2513968
5103,4124707
5104,2210391
5105,5221080
5106,5108105
5107,5222302
5108,4308458
5109,3521200
5110,4116406
5111,4118857
5112,4119202
5113,5218789
5114,4125357
5115,4319372
5116,4219358
5117,4301859
5118,4302451
5119,4303707
5120,2202802
5121,5003900
5122,3534203
5123,4124301
5124,4318432
5125,4125803
5126,2210953
5127,4219408
5128,2200954
5129,4301750
5130,3510153
5131,5209606
5132,3532157
5133,4117057
5134,3534807
5135,4315750
5136,2210631
5137,4320701
5138,5101209
5139,4102703
5140,4202156
5141,2201988
5142,4305157
5143,4205555
5144,4206751
5145,5212709
5146,5005806
5147,4116802
5148,4117222
5149,4117297
5150,4314555
5151,4321329
5152,4107553
5153,5004809
5154,5006408
5155,3544509
5156,5007703
5157,4205431
5158,4107702
5159,5209457
5160,4109658
5161,4310579
5162,5106455
5163,4320263
5164,4126652
5165,2209559
5166,5221577
5167,4128302
5168,5000807
5169,4300851
5170,5204201
5171,4306700
5172,5212600
5173,4312617
5174,3540101
5175,5220686
5176,4318622
5177,5108204
5178,4323507
5179,4128807
5180,4101853
5181,5203104
5182,4103024
5183,4103040
5184,4103222
5185,4103958
5186,4304671
5187,4203253
5188,5207105
5189,4128633
5190,4307302
5191,4107520
5192,4107850
5193,4108551
5194,4108700
5195,4310462
5196,4207908
5197,4113254
5198,4311643
5199,4115739
5200,4116000
5201,4117214
5202,4119657
5203,4120200
5204,4122107
5205,4122651
5206,4123857
5207,4124608
5208,4125902
5209,4127882
5210,4128534
5211,4203402
5212,5003488
5213,2204550
5214,4311734
5215,4322327
5216,5000906
5217,4301206
5218,4304101
5219,2203602
5220,5004908
5221,3537701
5222,3547403
5223,5102793
5224,5103957
5225,2208551
5226,4202081
5227,4102752
5228,3547106
5229,5221007
5230,4304853
5231,5208103
5232,5213400
5233,5202353
5234,3507159
5235,4306056
5236,3525409
5237,2509602
5238,3533205
5239,4302238
5240,5215652
5241,2511004
5242,2512077
5243,4317756
5244,4319208
5245,4323101
5246,4300034
5247,4312450
5248,4214102
5249,4320651
5250,4306379
5251,4307104
5252,4210050
5253,4302220
5254,3532843
5255,4320354
5256,4202578
5257,4311718
5258,4211652
5259,4301875
5260,2204154
5261,4309571
5262,4313391
5263,4314068
5264,5200209
5265,5203575
5266,4302584
5267,4204178
5268,4304622
5269,4300471
5270,4305132
5271,4302204
5272,3526308
5273,4317004
5274,4320677
5275,4322533
5276,5206909
5277,2208858
5278,3513306
5279,4316477
5280,2203008
5281,4311130
5282,5212907
5283,4210704
5284,5216908
5285,4320321
5286,4309753
5287,5204656
5288,5206701
5289,4310876
5290,3549607
5291,4321493
5292,5221452
5293,2205359
5294,4314472
5295,3516101
5296,2205250
5297,4301503
5298,5214903
5299,4300554
5300,4310306
5301,3503356
5302,4311270
5303,4315008
5304,4218954
5305,4300638
5306,4315958
5307,3543105
5308,4315073
5309,4301073
5310,4315206
5311,2201002
5312,4322186
5313,4314464
5314,5219803
5315,4311239
5316,2202251
5317,4313037
5318,4320578
5319,5220702
5320,4308656
5321,4313441
5322,4314175
5323,4307815
5324,4305835
