,cities,geocode
3234,Alto Garças/MT,5100409
3235,Atalanta/SC,4201802
3236,Barroso/MG,3105905
3237,Cachoeira Dourada/MG,3109808
3238,Catolé do Rocha/PB,2504306
3239,Deodápolis/MS,5003454
3240,Descalvado/SP,3513702
3241,Douradina/MS,5003504
3242,Galinhos/RN,2404101
3243,Guaporé/RS,4309407
3244,Guarantã do Norte/MT,5104104
3245,Igarapé Grande/MA,2105203
3246,Ipuaçu/SC,4207684
3247,Lago do Junco/MA,2105807
3248,Maria da Fé/MG,3139904
3249,Mateus Leme/MG,3140704
3250,Matões do Norte/MA,2106631
3251,Monções/SP,3531001
3252,Nova Colinas/MA,2107258
3253,Palmeirina/PE,2610103
3254,Pedro Avelino/RN,2409704
3255,Riachinho/TO,1718550
3256,Siriri/SE,2807204
3257,São João do Soter/MA,2111078
3258,São Raimundo do Doca Bezerra/MA,2111631
3259,Agronômica/SC,4200309
3260,Alecrim/RS,4300307
3261,Alvarenga/MG,3102209
3262,Angico/TO,1701051
3263,Avelino Lopes/PI,2201101
3264,Belém do Brejo do Cruz/PB,2502003
3265,Brejo Grande do Araguaia/PA,1501758
3266,Brejo Grande/SE,2800704
3267,Brejo de Areia/MA,2102150
3268,Cachoeirinha/TO,1703826
3269,Caiçara do Rio do Vento/RN,2401909
3270,Caldas Brandão/PB,2503803
3271,Campos Novos/SC,4203600
3272,Cardeal da Silva/BA,2907004
3273,Caém/BA,2905107
3274,Cesário Lange/SP,3511607
3275,Comendador Levy Gasparian/RJ,3300951
3276,Cruzeiro do Iguaçu/PR,4106571
3277,Delfinópolis/MG,3121209
3278,Dom Inocêncio/PI,2203453
3279,Espírito Santo/RN,2403509
3280,Florânia/RN,2403806
3281,Frutuoso Gomes/RN,2404002
3282,Indiara/GO,5209952
3283,Itabi/SE,2803104
3284,Itamarati de Minas/MG,3132602
3285,Itaporã/MS,5004502
3286,Itiúba/BA,2917003
3287,Janduís/RN,2405207
3288,Jardim de Angicos/RN,2405504
3289,Jati/CE,2307205
3290,Lagoa d'Anta/RN,2406205
3291,Mutuípe/BA,2922409
3292,Naque/MG,3144359
3293,Nova Aurora/PR,4116703
3294,Nova Santa Rita/PI,2207959
3295,Olho D'Água do Piauí/PI,2207108
3296,Ouro Preto/MG,3146107
3297,Palmares Paulista/SP,3535101
3298,Passagem Franca do Piauí/PI,2207751
3299,Paulista/PB,2510907
3300,Penaforte/CE,2310605
3301,Petrolândia/SC,4212700
3302,Piquet Carneiro/CE,2310902
3303,Piritiba/BA,2924801
3304,Piçarra/PA,1505635
3305,Porto Alegre do Norte/MT,5106778
3306,Pão de Açúcar/AL,2706406
3307,Quilombo/SC,4214201
3308,Riacho das Almas/PE,2611705
3309,Rio do Fogo/RN,2408953
3310,Sambaíba/MA,2109700
3311,Santa Adélia/SP,3545605
3312,Santa Rita do Araguaia/GO,5219407
3313,Saudade do Iguaçu/PR,4126272
3314,São José da Lagoa Tapada/PB,2514206
3315,São Mamede/PB,2514909
3316,Tejupá/SP,3554201
3317,Urandi/BA,2932606
3318,Varre-Sai/RJ,3306156
3319,Afonso Cunha/MA,2100105
3320,Aguiar/PB,2500205
3321,Alfredo Marcondes/SP,3500808
3322,Alto Boa Vista/MT,5100359
3323,América Dourada/BA,2901155
3324,Açucena/MG,3100500
3325,Belém do Piauí/PI,2201572
3326,Bodoquena/MS,5002159
3327,Bálsamo/SP,3504800
3328,Cabeceiras do Piauí/PI,2202059
3329,Cachoeira dos Índios/PB,2503308
3330,Caetité/BA,2905206
3331,Campos Lindos/TO,1703842
3332,Campos de Júlio/MT,5102686
3333,Capanema/PR,4104501
3334,Capitão de Campos/PI,2202406
3335,Capivari/SP,3510401
3336,Cipotânea/MG,3116308
3337,Cocos/BA,2908101
3338,Colméia/TO,1716703
3339,Condeúba/BA,2908705
3340,Curimatá/PI,2203206
3341,Ervália/MG,3124005
3342,Fernandes Pinheiro/PR,4107736
3343,Hugo Napoleão/PI,2204600
3344,Ibiara/PB,2506608
3345,Imbuia/SC,4207403
3346,Ipeúna/SP,3521101
3347,Ipueira/RN,2404804
3348,Itaguaçu da Bahia/BA,2915353
3349,Itajá/GO,5210802
3350,Itamogi/MG,3132909
3351,Itirapuã/SP,3523701
3352,Jaicós/PI,2205201
3353,Jauru/MT,5105002
3354,Jericó/PB,2507408
3355,Juazeiro do Piauí/PI,2205516
3356,Juru/PB,2508000
3357,Leopoldo de Bulhões/GO,5212303
3358,Manduri/SP,3528601
3359,Montadas/PB,2509503
3360,Nossa Senhora dos Remédios/PI,2206803
3361,Nova Itaberaba/SC,4211454
3362,Olho d'Água do Casado/AL,2705804
3363,Olhos-d'Água/MG,3145455
3364,Palestina/SP,3535002
3365,Paratinga/BA,2923704
3366,Parnarama/MA,2107803
3367,Patu/RN,2409308
3368,Paulistana/PI,2207801
3369,Piquete/SP,3538501
3370,Pirambu/SE,2805307
3371,Portelândia/GO,5218102
3372,Reserva/PR,4121703
3373,Riachão do Jacuípe/BA,2926301
3374,Riolândia/SP,3544202
3375,Rosana/SP,3544251
3376,Sales Oliveira/SP,3544905
3377,Sales/SP,3544806
3378,Salto do Itararé/PR,4122909
3379,Sapezal/MT,5107875
3380,Senador Rui Palmeira/AL,2708956
3381,São Fernando/RN,2411809
3382,São Francisco do Guaporé/RO,1101492
3383,São Gonçalo do Rio Abaixo/MG,3161908
3384,São José da Barra/MG,3162948
3385,São José dos Cordeiros/PB,2514800
3386,São Miguel do Aleixo/SE,2807006
3387,São Sebastião do Tocantins/TO,1720309
3388,Tarrafas/CE,2313252
3389,Tasso Fragoso/MA,2112001
3390,Tocantínia/TO,1721109
3391,Vale do Paraíso/RO,1101807
3392,Aparecida/PB,2500775
3393,Araçu/GO,5201603
3394,Ariranha/SP,3503703
3395,Baixio/CE,2301802
3396,Barão de Antonina/SP,3505005
3397,Benjamin Constant do Sul/RS,4302055
3398,Boa Esperança do Sul/SP,3506706
3399,Boa Vista das Missões/RS,4302154
3400,Bom Jesus do Araguaia/MT,5101852
3401,Bom Progresso/RS,4302378
3402,Braganey/PR,4103354
3403,Buriti dos Montes/PI,2202026
3404,Cafelândia/PR,4103453
3405,Canhoba/SE,2801108
3406,Carambeí/PR,4104659
3407,Crixás do Tocantins/TO,1706258
3408,Cruzeta/RN,2403004
3409,Cumaru do Norte/PA,1502764
3410,Diamante do Sul/PR,4107124
3411,Divino das Laranjeiras/MG,3122108
3412,Doutor Severiano/RN,2403202
3413,Fagundes/PB,2506103
3414,Feliz Deserto/AL,2702702
3415,Frei Inocêncio/MG,3126901
3416,Gaurama/RS,4308706
3417,Girau do Ponciano/AL,2702900
3418,Gurjão/PB,2506509
3419,Jaguaripe/BA,2917805
3420,Japaraíba/MG,3135308
3421,Jatobá/MA,2105450
3422,Joaquim Pires/PI,2205409
3423,Joaíma/MG,3136009
3424,Júlio de Castilhos/RS,4311205
3425,Lagoa/PB,2508109
3426,Lajeado/TO,1712009
3427,Lapão/BA,2919157
3428,Luiziana/PR,4113734
3429,Manaíra/PB,2509008
3430,Maquiné/RS,4311775
3431,Mathias Lobato/MG,3171501
3432,Matipó/MG,3140902
3433,Mato Grosso/PB,2509370
3434,Mato Leitão/RS,4312153
3435,Miraguaí/RS,4312302
3436,Morrinhos do Sul/RS,4312443
3437,Neópolis/SE,2804409
3438,Nova Petrópolis/RS,4313201
3439,Nova Santa Rita/RS,4313375
3440,Novo Mundo/MT,5106265
3441,Novo Xingu/RS,4313466
3442,Padre Marcos/PI,2207207
3443,Pardinho/SP,3536109
3444,Parnaguá/PI,2207603
3445,Pedro Laurentino/PI,2207934
3446,Pequizeiro/TO,1716653
3447,Pitanga/PR,4119608
3448,Pontes Gestal/SP,3540309
3449,Porto Mauá/RS,4315057
3450,Quadra/SP,3541653
3451,Raul Soares/MG,3154002
3452,Rianápolis/GO,5218706
3453,Ribeirão Cascalheira/MT,5107180
3454,Rio Piracicaba/MG,3155702
3455,Rio dos Índios/RS,4315552
3456,Salto do Jacuí/RS,4316451
3457,Santa Cruz da Baixa Verde/PE,2612471
3458,Santa Cruz do Piauí/PI,2209104
3459,Santo Antônio de Lisboa/PI,2209401
3460,Santópolis do Aguapeí/SP,3548401
3461,Seberi/RS,4320206
3462,Seringueiras/RO,1101500
3463,Serrania/MG,3166907
3464,Serro/MG,3167103
3465,Sumé/PB,2516300
3466,São Bento do Norte/RN,2411601
3467,São Bento do Trairí/RN,2411700
3468,São José do Povo/MT,5107297
3469,São José do Xingu/MT,5107354
3470,São João Batista/SC,4216305
3471,São João do Tigre/PB,2514107
3472,São Sebastião do Anta/MG,3164472
3473,Taiúva/SP,3553203
3474,Tamarana/PR,4126678
3475,Três Fronteiras/SP,3554904
3476,Ubaí/MG,3170008
3477,Vieirópolis/PB,2517209
3478,Vila Nova do Sul/RS,4323457
3479,Wenceslau Guimarães/BA,2933505
3480,Águas Vermelhas/MG,3101003
3481,Abadia de Goiás/GO,5200050
3482,Alto Paraíso/PR,4128625
3483,Aporá/BA,2901908
3484,Apuarema/BA,2901957
3485,Arantina/MG,3103603
3486,Barra de Santa Rosa/PB,2501609
3487,Bastos/SP,3505807
3488,Bela Vista do Paraíso/PR,4102802
3489,Capitão Gervásio Oliveira/PI,2202455
3490,Capitão Leônidas Marques/PR,4104600
3491,Colíder/MT,5103205
3492,Cruzaltense/RS,4306130
3493,Cumbe/SE,2801900
3494,Divinópolis do Tocantins/TO,1707108
3495,Dom Aquino/MT,5103601
3496,Douradina/PR,4107256
3497,Doutor Camargo/PR,4107306
3498,Erval Grande/RS,4307203
3499,Fernão/SP,3515657
3500,Goioxim/PR,4108650
3501,Gouveia/MG,3127602
3502,Gramado Xavier/RS,4309159
3503,Iapu/MG,3129301
3504,Ilha das Flores/SE,2802700
3505,Itaberaí/GO,5210406
3506,Itanagra/BA,2915908
3507,Jaboticaba/RS,4310850
3508,Jacaraci/BA,2917409
3509,Jaquirana/RS,4311122
3510,Lobato/PR,4113601
3511,Macaubal/SP,3528106
3512,Mairi/BA,2920106
3513,Mata Grande/AL,2705002
3514,Matelândia/PR,4115606
3515,Matupá/MT,5105606
3516,Maurilândia/GO,5213004
3517,Monte Castelo/SC,4211108
3518,Nazaré/TO,1714302
3519,Nepomuceno/MG,3144607
3520,Nova América/GO,5214705
3521,Novo Barreiro/RS,4313490
3522,Olindina/BA,2923100
3523,Onda Verde/SP,3534005
3524,Palmeira d'Oeste/SP,3535200
3525,Palmeirópolis/TO,1715754
3526,Parnamirim/PE,2610400
3527,Parobé/RS,4314050
3528,Pedra Mole/SE,2805000
3529,Pedra Preta/MT,5106372
3530,Peixe/TO,1716604
3531,Quarto Centenário/PR,4120655
3532,Redentora/RS,4315404
3533,Santa Rosa de Lima/SE,2806503
3534,Santa Salete/SP,3547650
3535,Santo Antônio do Palma/RS,4317558
3536,Sapopema/PR,4126207
3537,São João da Urtiga/RS,4318424
3538,São Valentim/RS,4319703
3539,Tabocas do Brejo Velho/BA,2930907
3540,Tavares/PB,2516607
3541,Telha/SE,2807303
3542,Tupanciretã/RS,4322202
3543,Ubaíra/BA,2932101
3544,Viadutos/RS,4322905
3545,Viçosa/RN,2414902
3546,Várzea/PB,2517100
3547,Zacarias/SP,3557154
3548,Água Branca/PB,2500106
3549,Amorinópolis/GO,5200902
3550,Araguanã/TO,1702158
3551,Araguapaz/GO,5202155
3552,Araruna/PB,2501005
3553,Aurilândia/GO,5202601
3554,Barra do Mendes/BA,2903003
3555,Barra do Ouro/TO,1703073
3556,Belém/AL,2700805
3557,Benedito Leite/MA,2101806
3558,Bocaina/PI,2201804
3559,Bonfinópolis de Minas/MG,3108206
3560,Bonfinópolis/GO,5203559
3561,Cabaceiras/PB,2503100
3562,Cacimbas/PB,2503555
3563,Campo Largo do Piauí/PI,2202174
3564,Campo Novo/RS,4304002
3565,Caparaó/MG,3112109
3566,Cardoso/SP,3510708
3567,Carrapateira/PB,2504108
3568,Cerejeiras/RO,1100056
3569,Corbélia/PR,4106308
3570,Corinto/MG,3119104
3571,Desterro/PB,2505402
3572,Dona Inês/PB,2505709
3573,Dormentes/PE,2605152
3574,Emas/PB,2505907
3575,Engenheiro Navarro/MG,3123809
3576,Formigueiro/RS,4308409
3577,Gavião Peixoto/SP,3516853
3578,Heliodora/MG,3129202
3579,Iati/PE,2606507
3580,Ibiá/MG,3129509
3581,Itaeté/BA,2915007
3582,Itaporanga/SP,3522802
3583,Itapoá/SC,4208450
3584,Juína/MT,5105150
3585,Luciara/MT,5105309
3586,Luzinópolis/TO,1712454
3587,Maria Helena/PR,4114708
3588,Minador do Negrão/AL,2705309
3589,Mãe d'Água/PB,2508703
3590,Olho-d'Água do Borges/RN,2408409
3591,Oriente/SP,3534104
3592,Ouro Branco/AL,2706109
3593,Ouro Velho/PB,2510600
3594,Palmeira/SC,4212056
3595,Parapuã/SP,3536000
3596,Pastos Bons/MA,2108009
3597,Piranhas/GO,5217203
3598,Pontalinda/SP,3540259
3599,Pratinha/MG,3153004
3600,Resplendor/MG,3154309
3601,Riacho de Santana/BA,2926400
3602,Riacho de Santo Antônio/PB,2512788
3603,Ribeirão Vermelho/MG,3154705
3604,Rio Acima/MG,3154804
3605,Rio Brilhante/MS,5007208
3606,Rio Manso/MG,3155306
3607,Rio Sono/TO,1718758
3608,Saboeiro/CE,2311900
3609,Santa Cecília/PB,2513158
3610,Santa Maria das Barreiras/PA,1506583
3611,Santa Rosa do Tocantins/TO,1718907
3612,Santa Tereza do Tocantins/TO,1719004
3613,Santana do Mundaú/AL,2708105
3614,Serrinha/RN,2413508
3615,Simão Pereira/MG,3167509
3616,São Bentinho/PB,2513927
3617,São José do Cedro/SC,4216701
3618,São João do Cariri/PB,2514008
3619,São João do Paraíso/MA,2111052
3620,São João do Sabugi/RN,2412104
3621,São Sebastião da Vargem Alegre/MG,3164431
3622,São Simão/SP,3550902
3623,Tacaimbó/PE,2614709
3624,Tapejara/PR,4126801
3625,Terra Nova do Norte/MT,5108055
3626,Umari/CE,2313708
3627,Uruana/GO,5221700
3628,Varzedo/BA,2933174
3629,Verdejante/PE,2616100
3630,Xique-Xique/BA,2933604
3631,Almas/TO,1700400
3632,Aparecida do Rio Negro/TO,1701101
3633,Araguacema/TO,1701903
3634,Arraias/TO,1702406
3635,Barreiras do Piauí/PI,2201309
3636,Bernardo Sayão/TO,1703206
3637,Bofete/SP,3506904
3638,Bom Jesus do Tocantins/TO,1703305
3639,Brasilândia do Tocantins/TO,1703602
3640,Brejinho de Nazaré/TO,1703701
3641,Bugre/MG,3109253
3642,Caarapó/MS,5002407
3643,Cajazeiras do Piauí/PI,2202075
3644,Caldeirão Grande do Piauí/PI,2202091
3645,Capinzal/SC,4203907
3646,Carmolândia/TO,1703883
3647,Carrasco Bonito/TO,1703891
3648,Centenário/TO,1704105
3649,Chalé/MG,3116001
3650,Chapada da Natividade/TO,1705102
3651,Chapada de Areia/TO,1704600
3652,Combinado/TO,1705557
3653,Conceição do Tocantins/TO,1705607
3654,Corupá/SC,4204509
3655,Cristino Castro/PI,2203107
3656,Cândido Sales/BA,2906709
3657,Damião/PB,2505352
3658,Diamante do Norte/PR,4107108
3659,Dionísio Cerqueira/SC,4205001
3660,Dois Irmãos do Tocantins/TO,1707207
3661,Dolcinópolis/SP,3514205
3662,Domingos Mourão/PI,2203420
3663,Esplanada/BA,2910602
3664,Estrela de Alagoas/AL,2702553
3665,Euclides da Cunha Paulista/SP,3515350
3666,Florestópolis/PR,4108007
3667,Francisco Badaró/MG,3126505
3668,Goianorte/TO,1708304
3669,Goianápolis/GO,5208400
3670,Governador Luiz Rocha/MA,2104628
3671,Iacri/SP,3519204
3672,Ibirapuã/BA,2912806
3673,Igreja Nova/AL,2703205
3674,Itacajá/TO,1710508
3675,Itanhém/BA,2916005
3676,Itapiratins/TO,1710904
3677,Itaporã do Tocantins/TO,1711100
3678,Jaborandi/BA,2917359
3679,Jacaré dos Homens/AL,2703403
3680,Janiópolis/PR,4112207
3681,Jaú do Tocantins/TO,1711506
3682,Jesuítas/PR,4112751
3683,Juara/MT,5105101
3684,Juarina/TO,1711803
3685,Jupiá/SC,4209177
3686,Lagoa da Confusão/TO,1711902
3687,Lagoa do Tocantins/TO,1711951
3688,Lajedão/BA,2918902
3689,Lamarão/BA,2919108
3690,Lavandeira/TO,1712157
3691,Marcelândia/MT,5105580
3692,Marema/SC,4210555
3693,Mascote/BA,2920908
3694,Mateiros/TO,1712702
3695,Materlândia/MG,3140605
3696,Matões/MA,2106607
3697,Ministro Andreazza/RO,1101203
3698,Monte Carlo/SC,4211058
3699,Monte Santo do Tocantins/TO,1713700
3700,Monte do Carmo/TO,1713601
3701,Moreilândia/PE,2614303
3702,Muricilândia/TO,1713957
3703,Natividade/TO,1714203
3704,Ninheira/MG,3144656
3705,Nova Alvorada do Sul/MS,5006002
3706,Novo Alegre/TO,1715150
3707,Novo Jardim/TO,1715259
3708,Novo Planalto/GO,5215256
3709,Novo Santo Antônio/PI,2206951
3710,Olho d'Água Grande/AL,2705903
3711,Palmeirante/TO,1715705
3712,Paranã/TO,1716208
3713,Patrocínio do Muriaé/MG,3148202
3714,Pau D'Arco/TO,1716307
3715,Pindorama do Tocantins/TO,1717008
3716,Piraquê/TO,1717206
3717,Pium/TO,1717503
3718,Ponte Alta do Bom Jesus/TO,1717800
3719,Porto Alegre do Tocantins/TO,1718006
3720,Recursolândia/TO,1718501
3721,Ribeira do Amparo/BA,2926509
3722,Ribeirão Bonito/SP,3542909
3723,Rio Paranaíba/MG,3155504
3724,Rio dos Bois/TO,1718709
3725,Rondon/PR,4122602
3726,Salgadinho/PB,2513000
3727,Sandolândia/TO,1718840
3728,Santa Maria do Tocantins/TO,1718881
3729,Santa Rita do Tocantins/TO,1718899
3730,Santa Rosa da Serra/MG,3159704
3731,Santa Terezinha do Tocantins/TO,1720002
3732,Sapeaçu/BA,2929602
3733,Sucupira/TO,1720853
3734,São Brás/AL,2708204
3735,São Francisco/PB,2513984
3736,São Joaquim/SC,4216503
3737,São João do Sul/SC,4216404
3738,São Salvador do Tocantins/TO,1720259
3739,Taguatinga/TO,1720903
3740,Taipas do Tocantins/TO,1720937
3741,Talismã/TO,1720978
3742,Tapira/MG,3168101
3743,Taquarussu/MS,5007976
3744,Tenente Portela/RS,4321402
3745,Terezópolis de Goiás/GO,5221197
3746,Tocantins/MG,3169000
3747,Traipu/AL,2709202
3748,Tupiratins/TO,1721307
3749,Vale Verde/RS,4322525
3750,Biritinga/BA,2903607
3751,Brazabrantes/GO,5203609
3752,Braúnas/MG,3108800
3753,Canela/RS,4304408
3754,Cipó/BA,2907905
3755,Congonhinhas/PR,4106001
3756,Coqueiral/MG,3118700
3757,Costa Marques/RO,1100080
3758,Cruzeiro do Oeste/PR,4106605
3759,Dores do Indaiá/MG,3123205
3760,Glória/BA,2911402
3761,Guapirama/PR,4109005
3762,Itainópolis/PI,2205003
3763,Jandaíra/RN,2405108
3764,Jiquiriçá/BA,2918209
3765,Lagoa do Mato/MA,2105922
3766,Lassance/MG,3138104
3767,Loreto/MA,2106102
3768,Madeiro/PI,2205854
3769,Marajá do Sena/MA,2106359
3770,Nova Belém/MG,3144672
3771,Nova Fátima/BA,2922730
3772,Nova Iorque/MA,2107308
3773,Passagem Franca/MA,2107902
3774,Porto Murtinho/MS,5006903
3775,Prata/MG,3152808
3776,Riqueza/SC,4215075
3777,Santa Brígida/BA,2927606
3778,Santa Rosa de Viterbo/SP,3547601
3779,Santa Vitória/MG,3159803
3780,Santana dos Garrotes/PB,2513604
3781,Sucupira do Norte/MA,2111904
3782,Sucupira do Riachão/MA,2111953
3783,São Francisco de Assis do Piauí/PI,2209658
3784,São Félix de Balsas/MA,2110807
3785,São Roberto/MA,2111672
3786,Tacaratu/PE,2614808
3787,Urânia/SP,3555802
3788,Antônio Cardoso/BA,2901700
3789,Assunção/PB,2501351
3790,Barro Duro/PI,2201408
3791,Bom Jesus da Serra/BA,2903953
3792,Cachoeira Dourada/GO,5204250
3793,Capitão Enéas/MG,3112703
3794,Florestal/MG,3126000
3795,Francisco Alves/PR,4108320
3796,Gilbués/PI,2204402
3797,Gouvelândia/GO,5209150
3798,Irapuã/SP,3521507
3799,Itapejara d'Oeste/PR,4111209
3800,Ivinhema/MS,5004700
3801,Lajeado Grande/SC,4209458
3802,Lucrécia/RN,2406908
3803,Marcionílio Souza/BA,2920809
3804,Messias Targino/RN,2407609
3805,Mirabela/MG,3142007
3806,Motuca/SP,3532058
3807,Ortigueira/PR,4117305
3808,Pimenteiras do Oeste/RO,1101468
3809,Pureza/RN,2410405
3810,Quedas do Iguaçu/PR,4120903
3811,Salto Veloso/SC,4215406
3812,Santa Cecília do Pavão/PR,4123204
3813,Serranópolis/GO,5220504
3814,Souto Soares/BA,2930808
3815,São João d'Aliança/GO,5220009
3816,Vera/MT,5108501
3817,Agrolândia/SC,4200200
3818,Alfredo Wagner/SC,4200705
3819,Anastácio/MS,5000708
3820,Araporã/MG,3103751
3821,Areia de Baraúnas/PB,2501153
3822,Aveiro/PA,1501006
3823,Baianópolis/BA,2902500
3824,Brasileira/PI,2201960
3825,Brejinho/PE,2602506
3826,Cabeceiras/GO,5204003
3827,Canápolis/MG,3111804
3828,Capim Branco/MG,3112505
3829,Caraíbas/BA,2906899
3830,Carbonita/MG,3113503
3831,Cocalzinho de Goiás/GO,5205513
3832,Conceição do Mato Dentro/MG,3117504
3833,Conselheiro Pena/MG,3118403
3834,Crisópolis/BA,2909604
3835,Curitibanos/SC,4204806
3836,Curral Novo do Piauí/PI,2203271
3837,Guadalupe/PI,2204501
3838,Iguatu/PR,4110052
3839,Ipanema/MG,3131208
3840,Itapaci/GO,5210901
3841,Lindoeste/PR,4113452
3842,Lontras/SC,4209904
3843,Macarani/BA,2919702
3844,Maracaju/MS,5005400
3845,Milton Brandão/PI,2206357
3846,Mirante do Paranapanema/SP,3530201
3847,Moreira Sales/PR,4116109
3848,Nova Santa Helena/MT,5106190
3849,Passa Vinte/MG,3147808
3850,Pintadas/BA,2924652
3851,Pompéia/SP,3540002
3852,Rancho Alegre/PR,4121307
3853,Riachão das Neves/BA,2926202
3854,Rio Bonito do Iguaçu/PR,4122156
3855,Santa Inês/BA,2927903
3856,Santana do Seridó/RN,2411429
3857,Senador Cortes/MG,3165602
3858,Serranópolis de Minas/MG,3166956
3859,São Geraldo/MG,3161502
3860,São José do Ouro/RS,4318606
3861,São Mateus do Sul/PR,4125605
3862,São Tiago/MG,3165008
3863,São Tomé/PR,4126108
3864,Taparuba/MG,3168051
3865,Terra Nova/BA,2931707
3866,Várzea Branca/PI,2211357
3867,Água Clara/MS,5000203
3868,Águas Frias/SC,4200556
3869,Ângulo/PR,4101150
3870,Alcantil/PB,2500536
3871,Angelim/PE,2601003
3872,Boa Ventura/PB,2502102
3873,Caibi/SC,4203105
3874,Campo Alegre do Fidalgo/PI,2202117
3875,Chã Preta/AL,2701902
3876,Coronel Domingos Soares/PR,4106456
3877,Coronel João Sá/BA,2909208
3878,Crisólita/MG,3120151
3879,Denise/MT,5103452
3880,Divisa Alegre/MG,3122355
3881,Dom Cavati/MG,3122504
3882,Duas Barras/RJ,3301603
3883,Fátima/BA,2910750
3884,Grão Mogol/MG,3127800
3885,Guiratinga/MT,5104203
3886,Iguaraçu/PR,4110003
3887,Ingaí/MG,3130804
3888,Itambaracá/PR,4111001
3889,Itinga/MG,3134004
3890,Januária/MG,3135209
3891,Joaquim Felício/MG,3136405
3892,Mesquita/MG,3141702
3893,Mozarlândia/GO,5214002
3894,Nova Hartz/RS,4313060
3895,Nova União/RO,1101435
3896,Novais/SP,3533254
3897,Olivedos/PB,2510501
3898,Panambi/RS,4313904
3899,Pedro Régis/PB,2512721
3900,Pereiras/SP,3537503
3901,Rio Espera/MG,3155207
3902,Rio do Antônio/BA,2926806
3903,Salinas da Margarida/BA,2927309
3904,Santa Terezinha/PE,2612802
3905,Santana da Ponte Pensa/SP,3547205
3906,Santana do Deserto/MG,3158607
3907,Santana do Piauí/PI,2209351
3908,São José da Bela Vista/SP,3549508
3909,São Martinho/RS,4319109
3910,São Sepé/RS,4319604
3911,Tomazina/PR,4127809
3912,Urubici/SC,4218905
3913,Vargeão/SC,4219101
3914,Alagoinha do Piauí/PI,2200251
3915,Aratuípe/BA,2902302
3916,Ascurra/SC,4201703
3917,Balneário Pinhal/RS,4301636
3918,Belo Monte/AL,2700904
3919,Biquinhas/MG,3107000
3920,Cacique Doble/RS,4303202
3921,Campinas do Piauí/PI,2202109
3922,Capetinga/MG,3112406
3923,Caraúbas do Piauí/PI,2202539
3924,Coronel Pacheco/MG,3119609
3925,Cromínia/GO,5206503
3926,Curralinhos/PI,2203255
3927,Cícero Dantas/BA,2907806
3928,Córrego Novo/MG,3120003
3929,Delta/MG,3121258
3930,Descanso/SC,4204905
3931,Entre-Ijuís/RS,4306932
3932,Faxinalzinho/RS,4308052
3933,Floreal/SP,3515905
3934,Guarantã/SP,3518107
3935,Igrejinha/RS,4310108
3936,Iguaí/BA,2913507
3937,Indiaporã/SP,3520707
3938,Ipixuna/AM,1301803
3939,Iracema do Oeste/PR,4110656
3940,Isaías Coelho/PI,2204907
3941,Itacuruba/PE,2607406
3942,Itati/RS,4310652
3943,Jaguaraçu/MG,3135001
3944,José Boiteux/SC,4209151
3945,João Dourado/BA,2918357
3946,Lagamar/MG,3137106
3947,Lagoa Formosa/MG,3137502
3948,Laurentino/SC,4209508
3949,Livramento/PB,2508505
3950,Maiquinique/BA,2920007
3951,Marcação/PB,2509057
3952,Montalvânia/MG,3142700
3953,Morro Reuter/RS,4312476
3954,Mutunópolis/GO,5214101
3955,Paranaíta/MT,5106299
3956,Passagem/RN,2409209
3957,Paulo de Faria/SP,3536604
3958,Pinheiro Preto/SC,4213005
3959,Piraí do Norte/BA,2924678
3960,Pompéu/MG,3152006
3961,Porto Esperidião/MT,5106828
3962,Presidente Getúlio/SC,4214003
3963,Santa Cecília do Sul/RS,4316733
3964,Santa Filomena/PI,2209203
3965,Santa Inês/PB,2513356
3966,Santa Lúcia/PR,4123824
3967,Selbach/RS,4320305
3968,Silvianópolis/MG,3167400
3969,Simões/PI,2210706
3970,São Félix/BA,2929008
3971,São José do Norte/RS,4318507
3972,São Miguel do Tapuio/PI,2210409
3973,São Sebastião do Umbuzeiro/PB,2515203
3974,Teixeiras/MG,3168507
3975,Travesseiro/RS,4321626
3976,Vale Real/RS,4322541
3977,Vera Cruz/RN,2414803
3978,Vista Gaúcha/RS,4323705
3979,Abadiânia/GO,5200100
3980,Abdon Batista/SC,4200051
3981,Agudo/RS,4300109
3982,Altamira do Paraná/PR,4100459
3983,Arenápolis/MT,5101308
3984,Baependi/MG,3104908
3985,Baraúna/PB,2501534
3986,Barão de Cocais/MG,3105400
3987,Buritirama/BA,2904753
3988,Cacimba de Areia/PB,2503407
3989,Caculé/BA,2905008
3990,Caiapônia/GO,5204409
3991,Campos Novos Paulista/SP,3509809
3992,Canudos/BA,2906824
3993,Capela de Santana/RS,4304689
3994,Carmo do Rio Claro/MG,3114402
3995,Casa Nova/BA,2907202
3996,Comodoro/MT,5103304
3997,Conceição dos Ouros/MG,3117801
3998,Coronel Macedo/SP,3512605
3999,Cubati/PB,2505006
4000,Descoberto/MG,3121308
4001,Doutor Pedrinho/SC,4205159
4002,Esmeralda/RS,4307401
4003,Firminópolis/GO,5207808
4004,Foz do Jordão/PR,4108452
4005,Gameleira de Goiás/GO,5208152
4006,Gonzaga/MG,3127503
4007,Independência/RS,4310405
4008,Itanhangá/MT,5104542
4009,Itaquara/BA,2916708
4010,Itaquiraí/MS,5004601
4011,Itauçu/GO,5211404
4012,Jundiá/RN,2406155
4013,Lutécia/SP,3527900
4014,Mariápolis/SP,3528908
